station,slope,alt,d_source,strahler,width_river_mean,avg_depth_station_mean,width_river_cv,avg_depth_station_cv,DBO_med,flow_med,temperature_med,DBO_cv,flow_cv,temperature_cv
8805,4.3,431.4,16,2,3.616,0.192,0.15155719531906345,0.1767084812499927,1.8382782706609218,0.30072976051347533,10.565655946348183,0.2284977823611554,1.153215141970752,0.11255439146177663
8870,6.7,669.56,9,1,5.889444444444444,0.255,0.08145069111998086,0.27835501007848984,2.166149712417571,2.1607607786237364,10.286594300088193,0.22429032021291992,0.6963414933319312,0.11622473411667114
8879,3.98,453.12,94,4,11.922727272727272,0.38181818181818183,0.0881342445042201,0.15397602664066035,2.3869250950562204,9.066519893741567,12.085621435721476,0.34025910937736065,0.347086093188931,0.13403814208769696
8884,4.12,577.96,389,6,91.56363636363636,1.3781818181818182,0.06432911387129558,0.12503889301018814,2.367886548352787,119.82093230010442,12.220810410084928,0.30189803858314523,0.20001993924523306,0.13529228137818608
8928,1.97,280.23,15,3,7.38909090909091,0.44181818181818183,0.08469063179913985,0.720366226921482,2.579715055978702,28.988299202860354,11.08511052872847,0.24595277526952933,0.43491450280207106,0.162947147190807
8952,4.39,1224.85,31,3,5.554444444444444,0.24666666666666667,0.08762501863969764,0.19615826444526666,1.4386562382073211,1.642955058961789,9.004279994938871,0.23553630443283624,0.38950778004290676,0.1301543392992402
8976,9.19,1079.65,18,3,6.586363636363637,0.3018181818181818,0.0842678081344054,0.15385641233370723,1.6598389916318654,8.562265350246625,9.097922776862411,0.1847080346063434,0.4046699591909686,0.19066515122040717
8980,5.95,1080.67,120,5,34.114285714285714,0.8207142857142857,0.09700903359510352,0.40792464612080026,1.6395423671123777,15.00133032674,9.165491881916573,0.1647772336800496,0.561033459062024,0.20760074483944405
8985,6.33,931.6,10,2,6.540416666666666,0.29130434782608694,0.1206231954118184,0.2681738461710719,1.6217207620446557,1.0305730589288533,9.517757344845615,0.1851930553194284,0.45387493248772287,0.1689531659943084
9001,4.63,1111.28,7,1,2.3888235294117646,0.195,0.10418078175781507,0.31556870452552,1.881516615306482,9.849164994014403,9.28785666503095,0.24075041913038256,0.26480387448994963,0.42653368373984196
9020,7.55,1081.98,22,3,7.833333333333333,0.46294117647058824,0.07805248045524643,0.33032297360214963,1.8535344927430082,10.949474095168384,10.02627774642974,0.24390890035681403,0.3369240692983726,0.22302295023696478
9046,2.19,370.57,1,1,5.374347826086956,0.25272727272727274,0.08364614290217806,0.30872048375818645,2.2200692482717326,14.891777081890051,9.960055749037277,0.2533394813029137,0.2791091833852065,0.12666779651595608
9058,5.43,866.92,25,3,5.736363636363636,1.7727272727272727,0.19084611930601583,2.905542315519004,1.5848641092936802,1.1732235355183283,9.756873128540336,0.2859890507136233,0.3137397798408026,0.14684892871831276
9094,5.47,771.16,7,1,79.23333333333333,0.8763636363636363,0.09167574412618393,0.17133462922873507,2.8344232185563096,82.81598881968348,10.884397639874072,0.1868257696544735,0.49127682321366617,0.1218772504026917
9134,3.42,614.18,166,5,29.045454545454547,0.7545454545454545,0.13909713498268558,0.24339138667377316,2.8074188577806813,54.38910023884992,12.161609912515575,0.19037424733489422,0.4308788488071367,0.12837919599355418
9145,1.94,275.37,32,3,6.2675,0.272,0.13735328542237218,0.3831112984268863,2.7143371769468363,1.391885350653053,11.141567353397752,0.17075409166677938,1.5731612816408322,0.13213005870283082
9165,2.59,230.84,13,2,4.792857142857143,0.35214285714285715,0.1320757021824413,0.16109536101158214,2.5049584979385187,20.877290374024298,11.882584267794199,0.2509734033459919,0.5045168975368333,0.1485984290206399
9182,1.24,199.4,7,2,5.386666666666667,0.37833333333333335,0.1595630268730413,0.21226620395730386,2.5846523542959554,7.696453270143137,11.25383169637258,0.25136579402421416,0.5207447586694409,0.13136198103755728
9193,0.49,136.52,2,1,5.46,0.3275,0.10296006881499627,0.5023160018206515,2.8722686604251484,7.696453324234771,11.19192699929634,0.26983889854087767,0.3752684093449543,0.13025652201171892
9224,0.28,103.34,37,4,4.03,0.5589999999999999,0.1437636404924198,0.2696515834252107,2.4518330064265457,0.519179252505307,11.728397599481315,0.20456072338544343,0.5861159698743754,0.13493846467959053
9234,0.48,138.98,16,3,8.92529411764706,0.29647058823529415,0.05428377746094367,0.5141693862778455,2.413583246944791,7.597663523262885,12.121362400812359,0.23326189864259814,0.3071133120546375,0.13269269834312034
9267,0.6,117.38,57,4,12.01,0.935,0.002633037185818791,0.15135778763175597,1.9987710338922677,21.47699835515438,12.3463404635588,0.18159519271904367,0.93443094351964,0.05275148483860317
9274,0.91,123.17,55,4,8.121875000000001,0.464375,0.12383978327003378,0.22184443863362965,2.284254195022216,13.256638152567396,12.598319954775768,0.3511201024570343,0.97283040279693,0.04413752866557078
9299,3.79,587.36,21,3,3.6004347826086955,0.27521739130434786,0.17206387900672346,0.25218094682924536,2.021583936476665,1.1738429346593289,10.836787684198624,0.27730904114790644,0.8769040653311072,0.1430999776537627
9309,3.3,663.9,9,2,6.197058823529412,0.25117647058823533,0.10705655980713084,0.27614682374907856,2.303503510556854,7.696453004273518,10.533601914588091,0.35488218535723126,0.14505877343356802,0.14508073845663408
9313,1.82,468.28,106,4,4.598888888888889,0.16555555555555557,0.1984652961911982,0.3970189672917865,2.295009145784307,7.696453002046937,11.118939732074185,0.32353278622547665,0.16191043418783055,0.11651123757219518
9359,2.11,376.32,44,4,7.673333333333333,0.48083333333333333,0.09642400376625286,0.25478371529895394,2.924324643882868,2.6882215636827183,11.529067620458086,0.18201738803406087,0.3550867454203541,0.12689691368897665
9384,0.82,185.4,5,2,7.551666666666667,0.4861111111111111,0.0601095528963549,0.1774031159428111,2.284063090162914,6.110802749600877,12.154387232602396,0.2420415829286092,0.45125208715057824,0.13208360826193666
9402,2.05,384.63,12,3,3.3011764705882354,0.19470588235294117,0.22965697416339834,0.14540010575024942,2.0767771758166482,7.465072590576909,11.846455559122079,0.3175115016153616,0.19673145832805078,0.13001807694404452
9406,1.6,245.22,28,3,6.062941176470589,0.34705882352941175,0.1026485363424916,0.5826972222847592,2.746721675727087,7.465072598469293,12.14064384901288,0.2801850720158509,0.4230198165446846,0.1379781200088967
9431,1.34,226.25,48,4,9.038461538461538,0.52,0.18081484827211014,0.36916065039331664,1.9822142612537779,3.0754645977872572,11.626053772924461,0.21859181232001404,0.5301732563997306,0.13764064196743428
9436,1.38,217.21,2,1,17.3,0.6799999999999999,0.08638347503452753,0.1962009421195049,1.6558806580192518,9.337216254203911,12.097347761022812,0.25701103846558193,0.2501448088953299,0.14639955179676756
9453,1.04,142.47,36,4,5.791111111111111,0.5449999999999999,0.18924863984839427,0.23271158324958227,1.929075998478417,7.971871331941489,12.248394085439747,0.3142511044756212,0.2579799610103276,0.13367918469954534
9454,1.43,153.55,9,2,2.7125,0.28,0.16209263200104848,0.472631628872286,1.9832520126869637,0.005934336390708755,11.934773748925773,0.34579698066234166,1.5413773395349748,0.08103283648136482
9481,0.77,87.86,27,3,5.806363636363637,0.39090909090909093,0.05581930197893719,0.20222397876583614,2.225748446500579,18.004330135746414,12.198705816549769,0.32408350544031944,0.8435307844746893,0.07356897269034327
9489,1.6,270.11,65,4,14.87,0.61,0.06228802389599868,0.20373062166456013,2.0545060876904433,5.132129743089071,12.512561180288117,0.32772014313284514,0.27738563556443613,0.13970990810968512
9559,3.24,452.18,7,2,3.5095833333333335,0.24791666666666667,0.12350870619106896,0.3532437765385205,1.787485554361754,13.292195162683088,10.955360763283467,0.32013924149317097,0.3932636261268744,0.09687901277542069
9561,3.24,452.18,4,2,3.4455555555555555,0.21666666666666667,0.13637753891300025,0.31819189843946305,1.787485554361754,13.292195162683088,10.955360763283467,0.32013924149317097,0.3932636261268744,0.09687901277542069
9571,3.48,464.63,142,5,81.775,1.1666666666666667,0.11113257763756564,0.4236706810851227,1.920028997571287,9.17837020345006,11.960191513003064,0.3179362379568383,0.9040380568136369,0.11397846215694235
9591,2.09,271.68,65,4,3.27,0.26416666666666666,0.12676804249775112,0.2973951463909922,2.0756522712550254,9.27331029336082,12.163867444101482,0.2933977276919983,0.38540382696857534,0.12319588790463804
9622,0.93,146.79,83,5,6.082727272727273,0.5018181818181818,0.08538279336402162,0.11283386673105501,2.0919180174740815,1.5780035103779706,13.031843400010109,0.4271647544747491,0.49553682630738094,0.046416245437439003
9637,0.86,132.37,48,4,3.047727272727273,0.37227272727272726,0.10187846784340995,0.19101325529121807,2.069204178197326,0.005934336390708755,12.271947315927143,0.3239258680254941,1.6230322472977108,0.03113798870113591
9641,1.17,95.62,32,3,5.306315789473684,0.5221052631578947,0.07111569677536496,0.32457538081507686,2.100680752742631,0.680271625057992,12.614332608923378,0.3155452649469675,2.7314960636347507,0.02300668482221462
9701,3.08,374.86,18,2,6.285454545454545,0.34863636363636363,0.1259468492207723,0.3700120271253492,2.06503715269751,10.772128419950771,11.780366389585573,0.2992218764509373,0.2518208853542713,0.11710636474446534
9710,1.46,275.71,18,2,3.9655555555555555,0.3027777777777778,0.20969285780699862,0.4682878216562272,2.1193103101360045,10.578205368387147,12.305265290962277,0.31028454301058567,0.8946252721421597,0.037027075567036986
9719,1.7,265.06,50,3,9.83,0.497,0.05468842342101976,0.28439979372508317,1.967745226347264,36.07875356987099,12.343777317969826,0.33645357476026083,0.37618934457861697,0.062447600680880615
9745,1.11,114.14,24,3,5.8925,0.39,0.0841962322930397,0.1945429367386904,2.1470724850551814,13.29596293341181,12.665528392919123,0.2682521474101747,0.9563744950532739,0.04355064553933784
9764,1.52,195.04,10,2,1.6773913043478261,0.1591304347826087,0.11331700301924255,0.4511371926727459,2.469163979451559,7.712149554035799,12.382702848842134,0.32921396713821277,2.3382223899727053,0.06294284838041415
9782,1.23,150.38,3,1,7.45,0.46499999999999997,0.13342038807827306,0.5034279531492312,2.56053051244804,1.7062292354527375,12.980851798587473,0.35618433144949013,1.9268202977449376,0.08262299978261914
9788,1.48,174.74,16,2,6.8549999999999995,0.38583333333333336,0.14690508386142143,0.37533569270110095,2.983217003882784,19.564092881097775,12.955351702314632,0.27768026043421373,1.0136103634114906,0.05625346918103385
9810,1.04,119.04,46,5,38.714285714285715,1.5764285714285713,0.04689955050201052,0.15477558786493012,2.343452149870289,16.697446638766987,13.619310835598485,0.37539325720653766,1.1492745963704114,0.08735975600182229
9816,2.43,349.41,880,8,432,1.586,0.13176156917368248,0.09045715999561015,2.555972180960576,634.4890156991527,14.489278827076028,0.443299358480703,0.2597506665889462,0.0865352155314957
9845,0.85,184.87,23,4,7.127222222222223,0.3655555555555556,0.07820237587036259,0.35965068588981125,2.7851917237220545,21.005777107436888,11.76791523765478,0.2614044126916247,0.5437530787478746,0.10524254630854613
9863,1.15,153.79,23,4,5.4383333333333335,0.4633333333333333,0.12927136860525137,0.2738041587820615,1.3595003034588673,12.109804536810511,11.58407049157436,0.280655371765094,0.9329641257998058,0.07930778312629226
9935,2.34,202.35,16,2,3.7775,1.0485,0.14111277765863214,3.581702167238783,2.1112844376644113,0.09120522815243508,11.277036864293065,0.3116880212746046,1.359045121666761,0.11247764810566327
9971,2.21,194.36,12,2,4.466153846153846,0.33,0.04588293511814018,0.16130019618859912,2.359507966099995,3.447093117429863,11.587553131451354,0.196021627883355,0.9709685386965354,0.09589041192404299
9972,2.21,194.36,20,3,5.031875,0.4775,0.08741008419194089,0.24030596129924614,2.319014819340684,2.4455119648806094,11.596033267070036,0.1935560867473204,0.9387527418025117,0.10975663611968339
9974,2.48,212.15,18,3,4.334705882352941,0.3835294117647059,0.11947889087321999,0.17897530986604349,2.3709934302977014,1.0700984771275328,12.14600699322535,0.2057492326999816,1.0384777197220363,0.07142965035803842
10017,1.68,140.6,18,3,65,2.285714285714286,0,0.1714790018542302,2.4158571489461593,95.31786962539971,13.517690387117161,0.3296605410171618,0.3615252413941248,0.0755747014096599
10022,1.65,130.47,34,3,9.185,0.45999999999999996,0.20098430141592122,0.3395760728655068,2.3085254172413094,30.446651272035826,12.41863877375405,0.27992388094071075,0.42566126767221574,0.097630427166643
10030,2.03,126.68,25,3,6.21,0.30722222222222223,0.10532869518443874,0.45168581938177615,1.8842344109541465,3.19462473083463,12.129172628382769,0.27246853333556315,1.549348649050105,0.07339713375095643
10056,1.43,223.28,10,2,7.181739130434782,0.29304347826086957,0.0848324230354054,0.2605840622964658,2.4980375858188917,0.7017361211865716,11.727019811031479,0.26983366265111897,1.109167421979179,0.07237976902898052
10058,2.77,229.81,14,2,4.709583333333334,0.20416666666666666,0.0715974245507922,0.23285378722482164,2.5469869597616093,20.672008514337534,11.655100302952265,0.262777947913074,0.9442072254449856,0.06572114791855067
10075,1.88,182.64,34,3,4.382,0.31533333333333335,0.07336245606206168,0.2402824716300778,2.6064621054464374,1.9131622430832498,12.422218418434301,0.26255499869710996,0.518726627946285,0.0707130951931226
10081,1.49,191.38,2,2,4.687333333333333,0.3453333333333333,0.18839424542801986,0.25804639438846677,2.778902201992915,1.4367932965016281,11.376079647273741,0.28461116461314606,1.0530620505988024,0.07891699951237882
10102,1.64,157.4,7,2,70.46666666666667,2.228666666666667,0.02564889633249945,0.19459451232340713,2.678511189590057,107.93216621555398,12.883950621963434,0.3036689649753502,0.4025493127269277,0.11211453310525252
10136,0.87,119.82,2,1,4.773571428571429,0.30357142857142855,0.14764011512654238,0.2152770559221176,2.977683067574658,9.746425573521945,13.01583859364402,0.2607968498796384,0.8450524017449417,0.061070099077192984
10146,1.17,99.91,2,1,7.008461538461538,0.1976923076923077,0.18319459745516253,0.4222820796149032,3.0106360243945396,0.9090985562802106,13.130763914439237,0.25051632815007535,1.088074382816865,0.06258406285946994
10153,2.16,296.77,104,5,123.84615384615384,2.7746153846153847,0.03359209262854648,0.6225675065211059,2.793502108232542,777.4364735448113,14.710173623007835,0.4477937900252124,0.2711039235117115,0.08041310899986169
10189,1.34,183.57,60,4,25.928571428571427,1.5221428571428572,0.1205117604027129,0.32170494120717663,3.1013879337982813,19.198096238439728,13.25248901601386,0.19661973168735894,0.8644036939183346,0.05040019786354443
10268,1.28,54.01,22,2,4.212105263157895,2.048421052631579,0.09555469272950204,3.727919220274798,2.837564617280937,21.263375107024114,12.560193951760503,0.20254403512699318,1.1238048733867585,0.0810807672772689
10324,0.86,61.53,18,4,6.9471428571428575,0.5914285714285714,0.10938937381271512,0.32018342716181336,2.992530855962696,1.8740161533875914,12.637022914698102,0.1789472685117056,1.1981235855869519,0.06082264384124658
10338,0.85,53.7,26,3,5.0407142857142855,0.32142857142857145,0.21832077450669898,0.2840542195077076,3.027376063158067,1.1478961352205637,12.804463742744794,0.20900408053010583,0.5652939811231683,0.06799775986698166
10344,1.76,131.18,30,3,6.924285714285714,0.4,0.1190665098165397,0.2116782754741079,2.43193811658053,1.358329920481218,12.600138184246433,0.1319878009476317,0.5831499142926777,0.06261064059429139
10380,1.71,111.85,10,2,3.3023076923076924,0.19076923076923077,0.13729158318447937,0.2719259092818196,2.4590396663071985,10.014203319885551,12.785450083570147,0.2105891465450135,0.6473819412889341,0.07763380627657289
10392,1.34,135.1,16,2,6.367727272727272,0.425,0.14462798052177145,0.3318636243259665,1.5063306274247898,1.5951311839254343,13.386996781611026,0.4815020530472396,1.0176799323949997,0.024109806098715554
10426,1.75,143.22,6,1,3.405,0.24222222222222223,0.3860537099170169,0.5348363270856088,2.2944988673566975,7.374869554686161,12.780774767641127,0.273884668786439,0.6362264034383464,0.04565365927898316
10468,1.37,152.95,20,3,2.018,0.2335,0.07223408400680514,0.5722679754836059,2.398798921915283,0.6738197415696363,12.020224320247603,0.27474647579320444,0.457237273676926,0.05859681775848784
10502,1.5,105.44,59,4,12.578181818181818,0.3372727272727273,0.07710358028660924,0.2547419374816315,2.435376467892627,4.677426538388808,12.068977095240516,0.3000819326476942,0.4883872864795797,0.0587212580032923
10546,0.92,42.33,31,3,3.745263157894737,0.26421052631578945,0.14988827236242258,0.4694033830904363,3.4838246866126665,3.922044573463213,11.912793036863087,0.3164961485228477,0.7893968603178828,0.060872597438880294
10565,1.66,133.37,5,1,4.8661111111111115,0.2238888888888889,0.06195290337127318,0.19386812120638253,2.1852160126344597,5.946055253678679,11.417147274893622,0.27902528321721365,0.5905276297532926,0.09640006601972233
10647,2.22,122.31,23,3,3.696470588235294,0.3241176470588235,0.1059816131615497,0.23949825159780205,1.8452146416995754,0.8105739429294861,11.769853018967599,0.26215017135698954,0.5100904243398181,0.07438445880263095
10734,1.23,98.26,35,4,6.206363636363636,0.3245454545454545,0.08857849600463029,0.2956582301324111,1.97315801114626,1.3799628421205559,12.558426242423717,0.24994792953389416,0.43628801597872474,0.04801481807317822
10844,2.35,221.06,1,1,6.634347826086956,0.23173913043478261,0.06849670617795739,0.29053813390220695,1.840040954966194,3.0799440619366014,11.490834367793365,0.3155858542916954,0.3698225786452843,0.09289779589790541
10925,2.48,227.55,3,1,5.062083333333334,0.22583333333333333,0.09950432366081559,0.32353237578939625,1.7876104430072968,4.533174805785434,11.508006044679037,0.2993662805573616,0.4495796910335322,0.08157787779382605
10950,2.38,182.09,45,4,17.666,0.487,0.05151393501210366,0.2754994239275402,1.8491918390083,6.125447171235238,11.688547108107931,0.3129266797359629,0.3109291178465177,0.08243924425709202
11067,1.28,76.82,14,3,4.7275,0.3308333333333333,0.07656636217725768,0.2617576818205888,2.0726232620196132,0.6114694650156149,11.725730585944719,0.28733707665253844,0.33163212811372017,0.07339422073237775
11224,2.55,111.61,40,3,10.677,0.489,0.029594780701334793,0.10754304634361499,2.0635599328962075,5.5931177552466265,12.3264217979679,0.3845462041233178,0.2972019172635535,0.05219827417180767
11245,2.48,93.29,2,1,6.704285714285715,0.3657142857142857,0.07901248869604909,0.1651008806192444,2.163855584904614,1.4500919418502156,12.055320050211131,0.3164455149061848,0.32295040885629933,0.07505172587157874
11290,2.61,190.17,28,4,11.867,0.444,0.10785998079590067,0.21660167509745712,1.8682803514872806,3.4611647036630115,11.879246965311776,0.39323322845615105,0.839667758634026,0.08942129472931089
11302,2.37,190.18,12,2,4.526470588235294,0.22176470588235295,0.08071217780191113,0.27300506112165723,1.842108223611165,4.727044870889786,11.744342843006669,0.3042531679629749,0.6436404470324215,0.07982399158208914
11329,3.62,147.38,5,1,3.01125,0.17041666666666666,0.09170373832973508,0.5166478337067919,2.111182965279701,4.747750721698005,12.406606760281841,0.3327107238830892,0.6658842620082966,0.08134225673545983
11432,1.14,41.47,14,2,4.4470833333333335,0.20166666666666666,0.05506676026026978,0.34685068271989855,2.213168859359205,0.27778005869627836,12.368420097009516,0.3303128883394867,0.5638324659157171,0.07815222451383635
11456,2.32,114.51,11,2,4.493478260869566,1.3447826086956522,0.0887027671738659,3.9968996963392427,2.087192161752373,4.93577992353534,11.9860133737118,0.3677329301938256,0.6362872952115741,0.07811694756117148
11539,1.75,147.64,26,2,6.99375,0.25333333333333335,0.08896868028849149,0.2855201203600803,2.077097360146039,3.673779036558442,12.379382899353313,0.4258365880790895,0.4147418331060757,0.07155309276998055
11602,1.97,181.15,34,4,15.209,0.39,0.05466349116156922,0.29384809295164244,2.0085298515644796,4.732694152609975,11.977903392105782,0.3754203249556033,0.6677435819491384,0.10552674511261503
11605,2.5,160.47,30,3,10.373,0.416,0.05847819512487402,0.20150292062820394,1.994620625103552,3.9182269927104323,12.281431493498538,0.3768471226052227,0.6334555814792537,0.06940476101914933
11735,1.97,159.69,22,3,7.065833333333333,0.2675,0.07971797771652135,0.2576457710671069,2.373431994324357,5.328458548915655,12.534612742719407,0.31510845354060496,0.7305277627126043,0.08059966780296601
11743,1.57,104.55,40,3,10.215,0.369,0.27733657531364786,0.28234326588546166,2.6093167722586212,3.682008140356353,12.793532496255514,0.3210767008320152,0.4390468077291577,0.07710592027227278
11745,1.91,107.32,14,3,5.811578947368421,0.30526315789473685,0.05278150582542265,0.20642506942686198,2.623616144527198,7.788093246726048,12.764654885906047,0.30136947937464176,0.5371520404784029,0.054224408482634524
11875,1.94,148.83,17,2,3.716315789473684,0.23315789473684212,0.07585536099307344,0.589467415767305,2.056998335166797,5.78519989022831,12.081075177957194,0.3003286323232688,0.5614376333149845,0.06048357699381631
12007,1.58,100.11,45,4,11.83,0.413,0.11614715667793893,0.3773668144447122,2.4365534793700987,2.3395257690560505,12.57972408978223,0.25081747663269477,0.5167073607379414,0.06543104895009838
12060,1.74,117.33,15,2,3.81625,0.27166666666666667,0.11290186708082738,0.40812033519520063,2.651438186624491,8.337927046944579,11.743318260769005,0.28345626133313795,0.536744061938563,0.09094629457859199
12291,1.6,116.17,9,2,3.417894736842105,0.17789473684210527,0.12290811930850581,0.41119648401162495,2.608664454653329,2.181404481086292,12.20137254935774,0.27258726174634995,0.7681437633661999,0.058369267972958154
12316,1.52,108.64,54,4,14.370909090909091,0.6218181818181818,0.037563608534898596,0.3590846852144619,2.7362180239062672,4.17555319010076,12.446103843252665,0.3160022974944109,0.5052930535538386,0.05750726890161063
12325,1.15,79.9,11,2,3.2888888888888888,0.2477777777777778,0.13269766154995938,0.35497225479783884,2.8961460357101236,0.6549351998833507,12.068095677493195,0.25892977163820996,0.6209997986137384,0.0620475555365916
12402,1.41,78.18,64,4,9.379,0.9149999999999999,0.06278177743742303,1.580084564413975,2.8194308462638853,14.895320960797715,12.575738835182666,0.3357632789827374,0.7774335825888358,0.053307156047686315
12436,1.3,73.09,174,5,67.3,3.391,0.06572693173861766,0.14298055291127512,2.923965525329072,14.028741568577445,12.613906820971506,0.4178565201813552,0.7234620100068473,0.056852955737378856
13778,6.25,1038.13,4,1,1.9408333333333334,0.16583333333333333,0.2805499756243917,0.4792898047409687,1.7259948508550373,10.531878952651448,9.7538882861374,0.21438736185622828,0.31363502090761586,0.11788727155036532
13844,5.18,672.45,8,2,2.436086956521739,0.13304347826086957,0.17830745876282783,0.3528641451114887,1.6978213852808817,9.190089735290318,10.212959954136858,0.2820793583943438,0.21117173948579787,0.11533112828520976
14144,4.75,1091.91,12,2,3.7041666666666666,0.35625,0.07732672106234947,0.3454593155760426,1.5632754530228476,8.387500537747153,9.12341659050335,0.18829740821935112,0.4260210700165444,0.15114664475063824
14184,7.68,881.44,17,3,2.5411111111111113,0.22166666666666668,0.1314082671858153,0.2965316463419363,1.718419088671923,12.662142235995441,10.214065651005113,0.24516702905762705,0.37064419686369676,0.20695851740972637
14652,4.37,502.35,2,1,1.76,0.22916666666666666,0.07592096705236828,0.34981330214290485,1.782095631312282,8.195071916961501,10.82404233999626,0.3072813489042608,0.4652377344744294,0.09078218315267005
14707,3.04,397.82,9,2,3.1391666666666667,0.19999999999999998,0.12501373663280918,0.1296849328880646,1.9660984029922774,13.594396288421153,12.645365477789976,0.40569105390565535,0.8224921580126521,0.15159420571243637
14740,4.84,729.16,9,2,3.7275,0.21333333333333335,0.1425707458884806,0.3665598479908716,2.2574666182301684,7.96444403373415,10.1658681184316,0.35839363891045317,0.1716047274437105,0.09274940818705105
14771,1.41,205.91,66,4,12,0.54,0,0.11905741680238217,2.0159220864708653,4.637489461269715,12.661891092752343,0.30989327433317193,0.4329417299304905,0.07481286058314099
14778,5.08,468.16,7,1,3.683333333333333,0.16333333333333333,0.11283583670864618,0.23688179167400317,2.396948647521683,10.684791397219675,11.700363293371172,0.3249184505501096,0.2532775955092846,0.11473255975529328
14796,1.95,314.12,4,1,1.69,0.1709090909090909,0.25024759281172604,0.3335153041853534,2.2799348966446202,10.691715924223034,11.9811605221743,0.30831346943911014,0.25285835087192565,0.11953691926607146
14893,3,268.01,1,1,3.762,0.234,0.11133853899627269,0.23162936323849395,2.3471752115612783,1.660374696949733,12.025096776961808,0.3976038193291874,1.2786250746299184,0.0856852519237188
15604,0.96,103.93,18,3,4.9270588235294115,0.36823529411764705,0.08880483303351278,0.15636705314525995,1.3476302096110566,11.535951362645799,13.250410938048335,0.3931047703952903,0.25761185898549877,0.14558103565431665
15613,1.39,49.18,24,2,3.601304347826087,0.37434782608695655,0.0975229029482491,0.4286850108974573,1.8004454241084615,11.567152095052815,13.001957850601254,0.2877462576874056,0.28866007914041486,0.156118859294364
15652,1.4,74.43,35,4,11.9,1.077,0.19289126387324165,0.22990998085227463,2.002643644744222,11.684694107077544,13.30900252830481,0.24105963469930597,0.3423745933852537,0.15438790276611067
15792,2.44,305.68,13,2,4.52,0.32130434782608697,0.09195762231381993,0.28234776746676316,1.7077606194554364,9.43315500492286,12.051124403792839,0.2972919090512986,0.2758160135080989,0.1214003027898562
15813,2.41,274.1,45,3,7.441,0.382,0.13870603996791525,0.2686135449678175,1.8505695813585108,8.093393735475578,12.525635933259611,0.2901471509281937,0.5990863211666956,0.1337413520023021
15818,1.58,145.25,15,3,5.73,0.676,0.23386123479773133,0.45253271478343143,1.1584686542924483,1.7631816930662372,13.029577801717036,0.45501251198674036,1.4097079631338527,0.14141802202716094
15844,1.63,214.82,2,1,8.475833333333334,0.3466666666666667,0.1259260853240144,0.33804607367782585,1.692779327262205,1.3129717093014348,12.493051451600412,0.3336875790254138,1.4285629531696673,0.12693045441496645
16019,2.51,211.11,236,5,68.26083333333334,2.89,0.06344462483289329,0.07306023174021489,2.1547689505585508,36.64331459478453,12.925314555434763,0.37852460460929904,0.33254050231372173,0.16848008228941425
16045,2.69,364.32,32,3,18.32,0.569,0.06654514963995609,0.20011668443285616,2.0007538163519842,17.160100204757985,12.054284472941418,0.26134441396091473,0.2610707530774416,0.12418096896286168
16107,4.53,491.04,389,6,120.77692307692308,2.1815384615384614,0.03780998032557766,0.36486516945441744,2.253776491494855,125.89206426970104,13.235449342246186,0.2736448801003461,0.4883889051014898,0.16310785437811903
16113,2.65,154.54,23,3,4.321666666666666,0.44235294117647056,0.16543234169147966,0.3059731775189176,2.221463631895623,10.1984196760707,12.324853165697757,0.24696585069140267,0.7655912319731147,0.1355478772084454
16122,2.58,166.26,32,3,6.980952380952381,0.47500000000000003,0.08174105247987633,0.1529607683255465,2.197305520916174,10.205075675680048,12.922149395851882,0.24270914592926723,1.1100984888867877,0.14378267045784046
16186,5.16,654.46,2,1,4.869583333333333,0.2882608695652174,0.21712828237390525,0.2203125676328475,1.275560047557402,5.33692442091962,10.373810704782162,0.40816892983677255,0.394651595884808,0.11642300045207865
16188,5.16,654.46,40,3,12.464545454545455,0.46181818181818185,0.051053179402504534,0.27506276796224643,1.1571251915045602,5.638916465811794,10.633522700303079,0.5116676486283387,0.5958443394194542,0.11875815566809418
16201,3.24,347.27,1,1,2.0278947368421054,0.1361111111111111,0.24915325718105855,0.22558936212896866,1.5851422635164691,1.5031581106900795,11.524388940113578,0.38744516424097636,0.46902787711855026,0.11181726193940562
16202,3.24,347.27,27,3,8.3,0.23833333333333334,0.10982435540070204,0.16478479427873266,1.6113311532203127,1.6321459197513917,11.611315919388861,0.36385656532725463,0.30361167602280953,0.11375852622432468
16228,2.72,836.69,52,4,2.088,0.27578947368421053,0.23907813298695582,0.25246520055692157,1.39413879504493,8.190045022667608,9.443724946795701,0.41141046159902284,0.36933293263001726,0.0794841444965645
16242,3.8,279.29,7,2,3.377083333333333,0.25333333333333335,0.17493371874646235,0.26355804816948364,2.092270280733743,14.958173188487908,12.477198062109588,0.40014558505543607,0.37078715799609907,0.14960307719869406
16263,3.96,247.41,17,4,5.606363636363636,0.3659090909090909,0.07286562339486481,0.2290656668058886,2.3692364886534643,1.6996925359204005,12.057692001778404,0.3081588328959465,1.8744667820786387,0.1337753811850417
16300,6.05,500.36,16,2,7.141578947368421,0.28578947368421054,0.14475598035383563,0.1849023386351017,2.3618961038218265,27.274430277079414,11.25752681068022,0.3298089284002754,1.0754571580114178,0.12589755307368658
16362,6.29,674.31,6,2,4.2179166666666665,0.23583333333333334,0.08710450598714545,0.25956285128055806,2.0645475047257493,59.532918517850405,10.686289418838575,0.16656305391334433,0.3227291630466748,0.1754935586042037
